workbook,business_unit,status,source_row_number,source_label,month_label,metric_name,value_raw,value_numeric,reason
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,60,Операционная рентабельность,мар 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,61,Прочие доходы,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,61,Прочие доходы,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,61,Прочие доходы,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,61,Прочие доходы,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,61,Прочие доходы,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,61,Прочие доходы,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,61,Прочие доходы,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,61,Прочие доходы,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,inserted,62,Возвраты покупок,янв 26,Other income - Purchase returns,21250,21250.0,
Отчет о прибылях и убытках по периоду (5).xlsx,total,inserted,63,Проценты по вкладам,янв 26,Other income - Deposit interest,27525,27525.0,
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,64,Прочие расходы,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,64,Прочие расходы,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,64,Прочие расходы,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,64,Прочие расходы,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,64,Прочие расходы,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,64,Прочие расходы,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,64,Прочие расходы,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,64,Прочие расходы,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,65,EBITDA,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,65,EBITDA,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,65,EBITDA,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,65,EBITDA,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,65,EBITDA,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,65,EBITDA,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,65,EBITDA,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,65,EBITDA,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,66,Рентабельность по EBITDA,авг 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,66,Рентабельность по EBITDA,сен 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,66,Рентабельность по EBITDA,окт 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,66,Рентабельность по EBITDA,ноя 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,66,Рентабельность по EBITDA,дек 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,66,Рентабельность по EBITDA,янв 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,66,Рентабельность по EBITDA,фев 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,66,Рентабельность по EBITDA,мар 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (5).xlsx,total,inserted,67,Амортизация,янв 26,Cost article - Амортизация,-,0.0,
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,68,Прибыль до процентов и налогов (EBIT),авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,68,Прибыль до процентов и налогов (EBIT),сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,68,Прибыль до процентов и налогов (EBIT),окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,68,Прибыль до процентов и налогов (EBIT),ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,68,Прибыль до процентов и налогов (EBIT),дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,68,Прибыль до процентов и налогов (EBIT),янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,68,Прибыль до процентов и налогов (EBIT),фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,68,Прибыль до процентов и налогов (EBIT),мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (5).xlsx,total,skipped,69,Рентабельность по EBIT,авг 25,,,,calculated_row
