status,business_unit,period_start,canonical_metric,show_name,partner_name,channel_name,value_numeric,reason,rollup_source_system
inserted,general,2024-03-01,Variable costs,,,,76893,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2024-05-01,Variable costs,,,,35206,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2024-07-01,Variable costs,,,,76664,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2024-09-01,Variable costs,,,,66589,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2024-11-01,Variable costs,,,,91758,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-01-01,Variable costs,,,,212964,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-02-01,Variable costs,,,,54810,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-03-01,Variable costs,,,,96683,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-08-01,Variable costs,,,,466102,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-09-01,Variable costs,,,,602820,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-10-01,Variable costs,,,,651860,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-11-01,Variable costs,,,,644908,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-12-01,Variable costs,,,,633245,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2026-01-01,Variable costs,,,,76829,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2026-02-01,Variable costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2026-03-01,Variable costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2026-04-01,Variable costs,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-08-01,Venue and office costs,,,,27840,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-09-01,Venue and office costs,,,,13920,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-10-01,Venue and office costs,,,,41760,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-11-01,Venue and office costs,,,,13920,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-12-01,Venue and office costs,,,,20266,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-01-01,Venue and office costs,,,,13920,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-02-01,Venue and office costs,,,,13920,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-03-01,Venue and office costs,,,,13920,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-04-01,Venue and office costs,,,,13920,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-01-01,Venue and office costs,,,,132300,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-02-01,Venue and office costs,,,,218500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-03-01,Venue and office costs,,,,165500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-04-01,Venue and office costs,,,,57550,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-05-01,Venue and office costs,,,,56600,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-06-01,Venue and office costs,,,,119339,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-07-01,Venue and office costs,,,,132329,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-08-01,Venue and office costs,,,,139519,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-09-01,Venue and office costs,,,,124562,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-10-01,Venue and office costs,,,,160229,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-11-01,Venue and office costs,,,,144500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-12-01,Venue and office costs,,,,179861,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-01-01,Venue and office costs,,,,132978,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-02-01,Venue and office costs,,,,137717,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-03-01,Venue and office costs,,,,161079,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-04-01,Venue and office costs,,,,224568,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-05-01,Venue and office costs,,,,168617,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-06-01,Venue and office costs,,,,157416,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-07-01,Venue and office costs,,,,151092,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-08-01,Venue and office costs,,,,290318,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-09-01,Venue and office costs,,,,213245,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-10-01,Venue and office costs,,,,197230,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-11-01,Venue and office costs,,,,177798,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-12-01,Venue and office costs,,,,176967,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-01-01,Venue and office costs,,,,194990,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-02-01,Venue and office costs,,,,244971,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-03-01,Venue and office costs,,,,209135,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-04-01,Venue and office costs,,,,188505,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-05-01,Venue and office costs,,,,172243,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-06-01,Venue and office costs,,,,223439,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-07-01,Venue and office costs,,,,158271,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-08-01,Venue and office costs,,,,184148,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-09-01,Venue and office costs,,,,175039,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-10-01,Venue and office costs,,,,346286,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-11-01,Venue and office costs,,,,254536,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2022-12-01,Venue and office costs,,,,266141,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-01-01,Venue and office costs,,,,323472,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-02-01,Venue and office costs,,,,317714,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-03-01,Venue and office costs,,,,238988,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-04-01,Venue and office costs,,,,329021,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-05-01,Venue and office costs,,,,325815,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-06-01,Venue and office costs,,,,323180,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-07-01,Venue and office costs,,,,288142,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-08-01,Venue and office costs,,,,305456,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-09-01,Venue and office costs,,,,243081,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-10-01,Venue and office costs,,,,259594,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-11-01,Venue and office costs,,,,346946,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-12-01,Venue and office costs,,,,269709,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-01-01,Venue and office costs,,,,313555,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-02-01,Venue and office costs,,,,320332,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-03-01,Venue and office costs,,,,323407,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-04-01,Venue and office costs,,,,307313,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-05-01,Venue and office costs,,,,306408,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-06-01,Venue and office costs,,,,285794,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-07-01,Venue and office costs,,,,320924,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-08-01,Venue and office costs,,,,318918,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-09-01,Venue and office costs,,,,339710,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-10-01,Venue and office costs,,,,368375,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-11-01,Venue and office costs,,,,287250,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-12-01,Venue and office costs,,,,355018,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-01-01,Venue and office costs,,,,324201,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-02-01,Venue and office costs,,,,468146,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-03-01,Venue and office costs,,,,310125,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-04-01,Venue and office costs,,,,222732,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-05-01,Venue and office costs,,,,290343.13,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-06-01,Venue and office costs,,,,287261,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-08-01,Venue and office costs,,,,373627,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-09-01,Venue and office costs,,,,395878,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-10-01,Venue and office costs,,,,1073426,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-11-01,Venue and office costs,,,,728569,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-12-01,Venue and office costs,,,,736219,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-01-01,Venue and office costs,,,,768330,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-02-01,Venue and office costs,,,,838636,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-03-01,Venue and office costs,,,,923426,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-04-01,Venue and office costs,,,,728738,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-05-01,Venue and office costs,,,,210447,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-06-01,Venue and office costs,,,,206646,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-07-01,Venue and office costs,,,,264218,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-08-01,Venue and office costs,,,,347414,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-09-01,Venue and office costs,,,,271980,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-10-01,Venue and office costs,,,,248661,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-11-01,Venue and office costs,,,,309175,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-12-01,Venue and office costs,,,,287995,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-01-01,Venue and office costs,,,,270765,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-02-01,Venue and office costs,,,,293136,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-03-01,Venue and office costs,,,,221006,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-04-01,Venue and office costs,,,,373978.42,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-05-01,Venue and office costs,,,,388875.5,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-06-01,Venue and office costs,,,,331852.24,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-08-01,Venue and office costs,,,,705220,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-09-01,Venue and office costs,,,,222289,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-10-01,Venue and office costs,,,,254754,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-11-01,Venue and office costs,,,,257397,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-12-01,Venue and office costs,,,,303450,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-01-01,Venue and office costs,,,,276417,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-02-01,Venue and office costs,,,,260201,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-03-01,Venue and office costs,,,,316275,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-04-01,Venue and office costs,,,,260434,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-04-01,Marketing costs,,,,183778,channel_rollup,derived_leaf_only_rollup
inserted,b2b,2026-04-01,Marketing costs,,,,15510,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-01-01,Marketing costs,,,,160000,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-02-01,Marketing costs,,,,177500,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-03-01,Marketing costs,,,,190000,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-04-01,Marketing costs,,,,109165,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-05-01,Marketing costs,,,,131078,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-06-01,Marketing costs,,,,82712,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-07-01,Marketing costs,,,,83956,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-08-01,Marketing costs,,,,96924,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-09-01,Marketing costs,,,,171924,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-10-01,Marketing costs,,,,192822,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-11-01,Marketing costs,,,,155403,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2020-12-01,Marketing costs,,,,213394,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-01-01,Marketing costs,,,,144614,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-02-01,Marketing costs,,,,368008,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-03-01,Marketing costs,,,,306554,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-04-01,Marketing costs,,,,263161,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-05-01,Marketing costs,,,,141816,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-06-01,Marketing costs,,,,175168,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-07-01,Marketing costs,,,,144266,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-08-01,Marketing costs,,,,135257,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-09-01,Marketing costs,,,,164371,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-10-01,Marketing costs,,,,164727,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-11-01,Marketing costs,,,,257455,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2021-12-01,Marketing costs,,,,320923,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2022-01-01,Marketing costs,,,,560532,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2022-02-01,Marketing costs,,,,356845,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2022-03-01,Marketing costs,,,,225326,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2022-04-01,Marketing costs,,,,241555,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2022-05-01,Marketing costs,,,,224607,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2022-06-01,Marketing costs,,,,126149,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2022-07-01,Marketing costs,,,,172670,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2022-08-01,Marketing costs,,,,152587,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2022-09-01,Marketing costs,,,,119546,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2022-10-01,Marketing costs,,,,103947,channel_rollup,derived_leaf_only_rollup
inserted,b2c_moscow,2022-11-01,Marketing costs,,,,178799,channel_rollup,derived_leaf_only_rollup
